LLRO-13186-04		Literature University Seminar	Perry, Catherine	Romance Languages and Literature	2013-08-05	2013-12-20	Fall$$1NA
PHIL-30303-01		19th and 20th C. Philosophy	Ameriks, Karl	Philosophy	2012-08-06	2012-12-14	Fall$$1NA
THEO-60870-01		Eucharist as Mystical Body	Egan, Keith	Theology	2010-05-10	2010-08-06	Summer$$1NA
IIPS-60312-01		Contemporary Arab Politics & Social Thought	Shahin, Emad	International Institute for Peace Studies	2010-01-04	2010-05-07	Spring ENG$$1NA
ROSP-10102-05		Beginning Spanish II	Cossio Olavide, Mario	Spanish	2012-12-17	2013-05-10	Spring$$1NA
20100		Principles of Marketing	Drevs, Robert	Marketing	2012-12-17	2013-05-10	Spring$$1NA
THEO-60878-01		Trinitarian Doctrine	Anatolios, Khaled	Theology	2010-05-10	2010-08-06	Summer$$1NA
THEO-13183-05		Theology Seminar	Walatka, Todd	Theology	2012-12-17	2013-05-10	Spring$$1NA
BIOS-60599-01		Topics in Global Health: Capstone Seminar	Haussamen, Lacey	Biological Sciences	2014-07-28	2014-12-19	Fall$$1NA
POLS-13181-07		Socialist Tradition	Walshe, Peter	Political Science	2014-12-20	2015-05-08	$$1Spring$$2NA
THEO-10001-32		Foundations of Theology: Biblical and Historical	Nussberger, Mark	Theology	2010-01-04	2010-05-07	Spring ENG$$1NA
BACM-30500-01		Conflict Management	Collins, Sandra	Management	2014-06-23	2014-08-22	Summer$$1NA
ENGL-90722-01		Modern American Poetry & Media	Fredman, Stephen	English	2012-12-17	2013-05-10	Spring$$1NA
HIS 30471-01		Imperial Russian History	Martin, Alexander	History	2010-01-05	2010-05-08	Spring ENG$$1NA
CLAS-40126-01		Ancient Comedy	Schlegel, Catherine	Classics	2010-01-04	2010-05-07	Spring ENG$$1NA
ARCH-51121-05		Architectural Design VII	Younes, Samir	Architecture	2011-12-19	2012-05-11	Spring$$1NA
ENGL-20715-01		Modern American Poetry	Treseler, Heather	English	2010-01-04	2010-05-07	Spring ENG$$1NA
RBR-MICROPHONES		Microphones	INSTRUCTOR	Reserve Book Room	2008-04-29	2015-12-22	$$1Fall$$2Spring$$3Summer$$4Intersession
COWG-08		Copyright Working Group	Linda Sharp	Library	2008-05-05	2010-05-05	Fall Spring Intersession ENG$$1NA
THEO-20627-01		Science and Theology	Deane-Drummond, Celia	Theology	2013-08-05	2013-12-20	Fall$$1NA
WR-11050-01		First Year Writing and Rhetoric Summer Studio	Capdevielle, Matthew	University Writing Program	2013-05-13	2013-08-02	Summer$$1NA
ALHN-13951-01		Honors Seminar in Art History	Speaks, Elyse	Arts and Letters - Honors	2010-01-04	2010-05-07	Spring ENG$$1NA
WR-13200-04		Community Based Writing and Rhetoric	Gardner, Tyler	Writing and Rhetoric	2014-12-20	2015-05-08	$$1Spring
WR-13150-01		Writing and Rhetoric Summer Seminar	Capdevielle, Matthew	University Writing Program	2013-05-13	2013-08-02	Summer$$1NA
PHIL-83211-01		Aristotle: Hylomorphism	Kelsey, Sean	Philosophy	2010-01-04	2010-05-07	Spring ENG$$1NA
ANTH-30104-01		Fundamentals of Linguistic Anthropology	Blum, Susan	Anthropology	2011-12-19	2012-05-11	Spring$$1NA
CSEM-23101-21		Culture and Politics	Hui, Victoria	College Seminar	2011-08-08	2011-12-16	Fall$$1NA
HIST-30640-01		Law and Religion in US History	Przybyszewski, Linda	History	2014-12-20	2015-05-08	$$1Spring
ARCH-73321-01		Architectural Treatises	Westfall, Carroll William/ Younes, Samir	Architecture	2014-12-20	2015-05-08	$$1Spring
THEO-60404-01		Eucharist	Driscoll, Michael	Theology	2012-08-06	2012-12-14	Fall$$1NA
ENGL-20544-01		Contemporary British Fiction	Evans, Elizabeth	English	2013-12-23	2014-05-09	Spring$$1NA
CLLA-40043-01		Roman Comedy	Schlegel, Catherine	Latin Language & Lit.	2010-01-04	2010-05-07	Spring ENG$$1NA
BIOS-21202-12		General Biology Laboratory B	Lewis, Kristin; Adelani, Aanuoluwa	Biological Sciences	2010-01-04	2010-05-07	Spring ENG$$1NA
IRST-43511-01		Irish Connections	O'Hearn, Denis	Irish Studies	2011-08-08	2011-12-16	Fall$$1NA
ROIT-40910-01		The Hero's Journey	Ferri, Sabrina	Romance Languages and Literature	2010-01-04	2010-05-07	Spring ENG$$1NA
MGT-70439-02		Negotiation	Zimmer, Eric	Fanning Center for Business Communication	2013-08-05	2013-12-20	Fall$$1NA
ENGL-20196-01		Rebels and Outlaws in British and American Literature	Hall, Megan	English	2014-12-20	2015-05-08	$$1Spring
PLS-40301-02		The Christian Theological Tradition	Duttenhaver, Krista	Program of Liberal Studies	2010-08-09	2010-12-17	Fall$$1NA
THEO-10001-08		Foundations of Theology	Abril, Michael Anthony	Theology	2014-07-28	2014-12-19	Fall$$1NA
POLS 13181-03		Social Science University Seminar	Powell, Emilia Justyna	Political Science	2013-08-05	2013-12-20	Fall$$1NA
POLS 30224-01		Comparative Law	Powell, Emilia Justyna	Political Science	2014-07-28	2014-12-19	Fall$$1NA
THEO-60006-01		Intermediate Hebrew	Nussberger, Mark	Theology	2010-05-10	2010-08-06	Summer$$1NA
PHIL-13195-01		Honors Introduction to Philosophy	Sullivan, Meghan	Philosophy	2011-08-08	2011-12-16	Fall$$1NA
THEO-40632-01		The Heart's Desire & Social Change	Groody, Daniel	Theology	2014-07-28	2014-12-19	Fall$$1NA
ARHI-43105-01		The Athenian Acropolis in Context	Rhodes, Robin	Art History	2014-07-28	2014-12-19	Fall$$1NA
HIST-20750-01		History of US National Security Policy	Soares, John	History	2011-08-08	2011-12-16	Fall$$1NA
FTT-20900-01		Script Analysis and Dramaturgy	Garcia-Romero, Anne	Film, Television, and Theatre	2011-08-08	2011-12-16	Fall$$1NA
THEO-40201-02		Christian Theological Traditions I	Heintz, Michael	Theology	2014-07-28	2014-12-19	Fall$$1NA
FTT-30201-01		Emergence of Global Cinema	Barron, Ted	Film, Television and Theatre	2014-07-28	2014-12-19	Fall$$1NA
FTT-40447-01		The Apartment Plot	Wojcik, Pamela	Film, Television and Theatre	2014-07-28	2014-12-19	Fall$$1NA
THEO-60102-01		New Testament Introduction	D'Angelo, Mary	Theology	2012-12-17	2013-05-10	Spring$$1NA
BIOS-50545-01		Bio-Medical Ethics and Public Health Risk	Shrader-Frechette, Kristen	Philosophy	2014-07-28	2014-12-19	Fall$$1NA
FIN-40680-01		Private Equity	Shive, S.	Finance	2014-12-20	2015-05-08	$$1Spring
FTT-20704-01		Theatre, History and Society	Pilkinton, Mark	Film, Television, and Theatre	2011-08-08	2012-05-11	Fall Spring$$1NA
ANTH-45520-01		Gender and Archaeology	Chesson, Meredith	Anthropology	2010-01-04	2010-05-07	Spring ENG$$1NA
CLLA-30075-01		Latin Saints' Lives	Muller, Hildegund	Latin Language & Literature	2010-01-04	2010-05-07	Spring ENG$$1NA
THEO-60405-01		Liturgical Prayer	Fassler, Margot	Theology	2011-08-08	2011-12-16	Fall$$1NA
ENGL-90000-01		Clair Wills Seminar	Huang, Shan-Yun	English	2010-01-04	2010-05-07	Spring ENG$$1NA
ENGL-20309-01		The English Novel	Nerio, Maggie	English	2011-08-08	2011-12-16	Fall$$1NA
HIST-40857-01		History of Sport & The Cold War	Soares, John	History	2010-01-04	2010-05-07	Spring ENG$$1NA
ITCS-2010		IT Core Skills 2010	Library	Library	2010-04-01	2023-08-01	$$1Fall$$2Spring$$3Summer
ARCH-51111-05		Architectural Design VII	Hood, Sallie	Architecture	2013-08-05	2013-12-20	Fall$$1NA
ANTH-40400-01		Perspectives in Anthropological Analysis	Albahari, Maurizio	Anthropology	2011-12-19	2012-05-11	Spring$$1NA
HIST-13184-05		History University Seminar	Amezcue, Mike	History	2014-07-28	2014-12-19	Fall$$1NA
HIST-30500-01		Italian Renaissance	Meserve, Margaret	History	2012-12-17	2013-05-10	Spring$$1NA
ARCH-ALTAR		Papal Altar Submission	Bullene, Richard	Architecture	2014-07-28	2014-12-19	Fall$$1NA
THEO-60147-01		Apocalypse of John	Aune, David E.	Theology	2011-01-03	2011-05-13	Spring$$1NA
ARCH-61111-01		Architectural Design I	Economakis, Richard	Architecture	2014-07-28	2014-12-19	Fall$$1NA
GE-40891		Evil and the Lie	Profit, Vera	German	2014-07-28	2014-12-19	Fall$$1NA
THEO-30817-01		Buddhist Meditation Traditions	Gimello, Robert	Theology	2010-08-09	2010-12-17	Fall$$1NA
HIST-43614-01		20th Century US Cultural History	McKenna, Rebecca	History	2013-08-05	2013-12-20	Fall$$1NA
ROIT-53000-01		Italian Seminar	Moevs, Christian	Italian	2012-12-17	2013-05-10	Spring$$1NA
HIST-30466-01		A History of the Third Reich	Rossi, Lauren	History	2013-08-05	2013-12-20	Fall$$1NA
ROPO-30934-01		The Brazilian Short Story: from Machado to Granta 2012	Wells, Sarah	Portuguese	2014-12-20	2015-05-08	$$1Spring
ENGL-43605-01		The New Thoreau	Walls, Laura	English	2013-08-05	2013-12-20	Fall$$1NA
ARCH-50711-01		Professional Practice	Eide, Jerome	Architecture	2013-12-20	2014-05-09	Spring$$1NA
ARCH-81161-01		Terminal Design Project	Salden, Samantha	Architecture	2010-01-11	2010-05-07	Spring ENG$$1NA
LLEA-33609-01		Buddhism in China	Gimello, Robert	Theology	2010-01-04	2010-05-07	Spring ENG$$1NA
IIPS-60802-01		International NGO	Culbertson, Hal	International Institute for Peace Studies	2010-01-04	2010-05-07	Spring ENG$$1NA
ARCH-51021-01		Pens and Pixels	Gorski, Gilbert	Architecture	2014-12-20	2015-05-08	$$1Spring
ROSP-30820-01		Spanish American Literature II	Olivera-Williams, Maria	Spanish	2014-07-28	2014-12-19	Fall$$1NA
HIST-43253-01		Modern Genocide	Rossi, Lauren	History	2013-08-05	2013-12-20	Fall$$1NA
THEO-60404-01		Eucharist	Driscoll, Michael	Theology	2013-05-13	2013-12-20	Fall Summer$$1NA
SOC-63125-01		Cultural Sociology	Spillman, Lyn	Sociology	2012-12-17	2013-05-10	Spring$$1NA
PHIL-10100-01		Introduction to Philosophy	Sullivan, Meghan	Philosophy	2013-08-05	2013-12-20	Fall$$1NA
THEO-10001-13		Foundations of Theology	Peterson, Brandon	Theology	2013-08-05	2013-12-20	Fall$$1NA
ARCH-51411-01		Research & Doc of Hist Bldgs	Krusche, Krupali	Architecture	2013-08-05	2013-12-20	Fall$$1NA
FTT-30238-01		Writing the Short Film	Godmilow, Jill	Film, Television and Theater	2011-08-23	2011-12-16	Fall$$1NA
CSC-33960-01		SocConSem:Hyper Incarceration	Arroyo, Carolina	Political Science	2013-08-05	2013-12-20	Fall$$1NA
BIOS-30341-01		Cell Biology	Hager, Kristin	Biological Sciences	2012-08-06	2012-12-14	Fall$$1NA
PHIL-12100-06		Introduction to Philosophy Discussion	Solomon, Adriana	Philosophy	2013-08-05	2013-12-20	Fall$$1NA
HIST-93355-01		The Italian Renaissance	Meserve, Margaret	History	2012-08-06	2012-12-14	Fall$$1NA
THEO-83817-01		Theology of Karl Rahner	Ashley, Matthew	Theology	2011-01-03	2011-05-13	Spring$$1NA
THEO-60609-01		Christian Ethics and Pastoral Practice	Odozor, Paulinus	Theology	2010-05-10	2010-08-06	Summer$$1NA
POLS-30201-01		U.S. Foreign Policy	Lindley, Dan	Political Science	2014-12-20	2015-05-08	$$1Spring
HIST-30466-01		Adolf Hitler and Nazi Germany	Cucchiara, Martina	History	2010-06-21	2010-08-06	Summer$$1NA
THEO-13002-02		Honors Foundation of Christian Theology	Porter, Jean	Theology	2014-12-20	2015-05-08	$$1Spring
EDU-73636-01		Foundations of Education	Power, Clark	Education	2010-05-10	2010-08-06	Summer$$1NA
THEO-60432-01		Liturgy from a Ritual Studies Perspective	Joncas, Michael	Theology	2010-06-22	2010-08-06	Summer$$1NA
THEO-60435-01		The Roman Missal	Driscoll, Michael	Theology	2010-05-24	2010-08-06	Summer$$1NA
THEO-60267-01		The Immaculate Conception	Astell, Ann	Theology	2010-06-22	2010-08-06	Summer$$1NA
CSEM-23101-31		Sex and Morality	Bederman, Gail	College Seminar	2010-08-09	2010-12-17	Fall$$1NA
IRLL-30308-01		Great Irish Writers	McKibben, Sarah	Irish Language and Literature	2011-08-08	2011-12-16	Fall$$1NA
MUS-50022-01		Schenkerian Analysis	Smith, Peter	Music	2014-07-28	2014-12-19	Fall$$1NA
ARST-11601-01		Three-Dimensional Foundations	Morin, Molly	Art Studio	2011-01-03	2011-05-13	Spring$$1NA
IRLL-30310-01		The Irish Comic Tradition	McKibben, Sarah	Irish Language and Literature	2014-12-20	2015-05-08	$$1Spring
ILS-45103-01		Mexican Immigration	Richman, Karen	Latino Studies	2010-08-09	2010-12-17	Fall$$1NA
THEO-20002-01		Foundations of Christian Theology	Kollman, Paul	Theology	2010-08-09	2010-12-17	Fall$$1NA
POLS-40472-01		Soviet & Post-Soviet Russia	Javeline, Debra	Political Science	2010-08-09	2010-12-17	Fall$$1NA
LLEA-33301-01		Love and Death in Classical Japanese Drama	Brownstein, Michael	East Asian Languages	2010-08-09	2010-12-17	Fall$$1NA
THEO-40272-01		World Christianity	Kollman, Paul	Theology	2010-08-09	2010-12-17	Fall$$1NA
THEO-20882-01		Theology and the Visual Arts	Lara, Jaime	Theology	2010-08-09	2011-05-13	Fall Spring$$1NA
POLS-30120-01		Party Polarization in American Politics	Baker, Anne	Political Science	2010-08-09	2010-12-17	Fall$$1NA
GH-60545-01		Bioethics	Deane-Drummond,Celia	Global Health	2014-12-20	2015-05-08	$$1Spring
POLS-60448-01		The State	Hui, Victoria	Political Science	2014-07-28	2014-12-19	Fall$$1NA
FTT-30102-01		History of Film II	Barron, Ted	Film Television and Theatre	2012-12-17	2013-05-10	Spring$$1NA
IRLL-30101-01		A Divine Vernacular: Old Irish Language and Literary Culture	Mulligan, Amy	Irish Language and Literature	2014-07-28	2014-12-19	Fall$$1NA
SC-40510-01		Science and Values	Deane-Drummond	Science	2011-12-19	2012-05-11	Spring$$1NA
POLS-60462-01		Party System Institutionalization, Decay and Collapse	Mainwaring, Scott	Political Science	2014-07-28	2014-12-19	Fall$$1NA
HIST-30624-01		History of Modern Fashion in US & Europe	Przybyszewski, Linda	History	2014-07-28	2014-12-19	Fall$$1NA
ENGL-20171-01		Rhetorics of Gender and Poverty	Mick, Connie	English	2014-07-28	2014-12-19	Fall$$1NA
LLRO-40545-01		Italian National Cinema	Welle, John	Romance Languages	2011-08-08	2011-12-16	Fall$$1NA
CSEM-23101-15		Japan's Past, Present and Future	Shamoon, Deborah	College Seminar	2011-08-19	2011-12-16	Fall$$1NA
THEO-83832-01		Creation and Spirit	Deane-Drummond, Celia	Theology	2014-07-28	2014-12-19	Fall$$1NA
ENGL-90326-01		British Romanticism and the Science of Life	Solomonescu, Yasmin	English	2011-08-08	2011-12-16	Fall$$1NA
HIST-30641-01		Labor History of Food	Graff, Dan	History	2011-08-08	2011-12-16	Fall$$1NA
THEO-40415-01		Getting Medieval	Fassler, Margot	Theology	2010-08-24	2010-12-17	Fall$$1NA
ROIT-40114-01		Dante's Divine Comedy	Baranski, Zygmunt	Italian	2011-08-08	2011-12-16	Fall$$1NA
CSEM-23101-01		Leadership Roles in American Life	Pinderhughes, Diane	College Seminar	2013-08-05	2013-12-20	Fall$$1NA
THEO-60105-01		Introduction to Hebrew Bible	Ulrich, Eugene	Theology	2011-08-08	2011-12-16	Fall$$1NA
ARCH-60411-01		Building Technology I	Buccellato, Aimee	Architecture	2010-08-23	2010-12-17	Fall Summer$$1NA
THEO-83004-01		Advanced Hebrew	Novick, Tzvi	Theology	2011-08-08	2011-12-16	Fall$$1NA
BIOS-40412-01		Introduction to Systems Biology	Timp, Gregory	Biology	2010-08-09	2010-12-17	Fall$$1NA
ARHI-30415-01		The Art of African Diaspora	Noel, Samantha	Art History	2010-08-24	2010-12-17	Fall$$1NA
THEO-83002-01		Advanced Hebrew	Novick, Michael	Theology	2014-12-20	2015-05-08	$$1Spring
BIOS-10162-01		Biological Sciences II	Tank, Jennifer	Biology	2013-12-23	2014-05-09	Spring$$1NA
BACM-30420-03		Business Writing	Tuleja, Elizabeth	Management	2014-12-20	2015-05-08	$$1Spring
ROFR-63116-01		Medieval French Literature in Manuscript	Boulton, Maureen	French	2010-08-09	2010-12-17	Fall$$1NA
ACMS-20340-01		Statistics for Life Sciences	Brower, Donald	Applied and Computer Math and Statistics	2010-08-09	2010-12-17	Fall$$1NA
SOC-20550-01		Development and Human Well Being	McDonnell, Erin	Sociology	2014-07-28	2014-12-19	Fall$$1NA
MGTC-30300-01		Management Competencies	Sexton, William	Management	2010-08-24	2010-12-10	Fall$$1NA
BIOS-60577-01		Topics in Genetics/Molecular Biology	Romero-Severson, Jeanne	Biological Sciences	2010-08-09	2010-12-17	Fall$$1NA
THEO-60121-01		Early Christianity	Leyerle, Blake	Theology	2011-08-08	2011-12-16	Fall$$1NA
SOC-63651-01		Sociology of Religion I	Christiano, Kevin J.	Sociology	2010-08-09	2010-12-17	Fall$$1NA
FYS-10600-01		Introduction to Fine Arts	Martin, Holly	First Year Studies	2010-08-11	2010-12-20	$$1Fall$$2NA
THEO-20419-01		Introduction to Sacramental Theology	Avvakumov, Yury	Theology	2010-08-09	2010-12-17	Fall$$1NA
CSC-33950-01		Appalachia Seminar	Toms Smedley, Cynthia	Center for Social Concerns	2010-09-22	2010-12-17	Fall$$1NA
THEO-10001-03		Foundations in Theology	Rowe, Eric	Theology	2010-08-09	2010-12-17	Fall$$1NA
ILS-30110-01		Latino Printmaking	Segura, Joseph	Latino Studies	2011-08-08	2011-12-16	Fall$$1NA
SOC-43901-01		Power & Identity in Modern Society	Konieczny, Mary Ellen	Sociology	2010-08-09	2010-12-17	Fall$$1NA
SOC-13181-03		Social Science University Seminar	Spillman, Lyn	Sociology	2011-08-08	2011-12-16	Fall$$1NA
ROSP-27500-01		Approaching hispanic culture by writing	Ameriks, Geraldine	Spanish	2010-10-13	2010-12-17	Fall$$1NA
SOC-20479-01		Introduction to Latinos in American Society	Cardenas, Gilberto	Sociology	2010-08-09	2010-12-17	Fall$$1NA
HIST-30061-01		A History of Modern Africa	Ocobock, Paul	History	2011-01-03	2011-05-13	Spring$$1NA
HIST-93040-01		Nationalism: Theories, Approaches, and History	Deak, John	History	2011-01-03	2011-05-13	Spring$$1NA
THEO-10001-14		Foundations of Theology	Castillo, Daniel	Theology	2013-12-23	2014-05-09	Spring$$1NA
ECON-70566-01		International Economics I	Gervais, Antoine	Economics	2014-07-28	2014-12-19	Fall$$1NA
POLS-30492-01		Contention in China	Hui, Victoria	Political Science	2014-07-28	2014-12-19	Fall$$1NA
HPS-83100-01		Colloquium	Brading, Katherine	History and Philosophy of Science	2011-12-19	2012-05-11	Spring$$1NA
HIST-20081-01		The Good Life in Medieval Islam	Tor, Deborah	History	2011-01-03	2011-05-13	Spring$$1NA
POLS-63800-01		Proseminar	Fazal, Tanisha	Political Science	2014-07-28	2014-12-19	Fall$$1NA
LIT-73223-01		Greek Literature in the Hellenistic and Roman Periods	Baron, Christopher	Literature	2014-07-28	2014-12-19	Fall$$1NA
THEO-83132-01		Readings in Talmud	Novick, Tzvi	Theology	2011-01-03	2011-05-13	Spring$$1NA
BAMG-30700-07		Introduction to Process Analytics	Wei, Jerry	Management	2011-08-22	2013-05-10	$$1Spring$$2NA
ENGL-90719-01		Poet's Prose	Fredman, Stephen	English	2011-01-03	2011-05-13	Spring$$1NA
MELC-10101-01		Intro to Arab Culture and Civilization	Bualuan, Ghada	Arab Studies	2013-12-23	2014-05-09	Spring$$1NA
CLLA-30021-01		Advanced Latin: Lucretius	Schlegel, Catherine	Latin Language and Literature	2011-01-03	2011-05-13	Spring$$1NA
POLS-30271-01		International Development	Dutt, Amitava	Political Science	2014-12-20	2015-05-08	$$1Spring
ARCH-60221-01		Architectural History	Doordan, Dennis	Architecture	2011-01-18	2011-05-09	Spring$$1NA
ARCH-53341-01		Architectural Treatises and Theory	Westfall, C. W.	Architecture	2012-12-17	2013-05-10	Spring$$1NA
ENGL-20146-01		Heroes and the Heroic in Literature	Betz, Laura	English	2011-01-03	2011-05-13	Spring$$1NA
HIST-30806-01		Sex, Sexuality, and Gender in U.S. History since 1880	Bederman, Gail	History	2014-12-20	2015-05-08	$$1Spring
POLS-30758-01		Natural Righs and Natural Law	Seagrave, Stephen	Political Science	2011-01-03	2011-05-13	Spring$$1NA
SOC-63957-01		Comparative Historical Analysis	Valenzuela, J. Samuel	Sociology	2012-12-17	2013-05-10	Spring$$1NA
POLS-43002-06		Comp Parties and Systems	Scully, Timothy	Political Science	2011-01-03	2011-05-13	Spring$$1NA
SOC-43524-01		Employment in a Changing Economy	Hachen, David	Sociology	2011-08-08	2011-12-16	Fall$$1NA
IIPS-63200-01		Modernity and Reform in Islam	Shahin, Emad	Institute for International Peace Studies	2011-01-03	2011-05-13	Spring$$1NA
ENGL-40238-01		On Edmund Spenser's Faerie Queen	Monta, Susannah	English	2011-01-03	2011-05-13	Spring$$1NA
ENGL-90262-01		The Atlantic World 1650-1800	Visconsi, Elliott	English	2011-01-03	2011-05-13	Spring$$1NA
ARHI-40313-01		High Renaissance	Coleman, Robert	Art History	2011-01-18	2011-05-13	Spring$$1NA
THEO-83250-01		Marian Questions of the Later Middle Ages	Astell, Ann	Theology	2011-08-08	2011-12-16	Fall$$1NA
ENGL-40246-01		Faith, Love and Devotion	Teller, Joseph	English	2011-01-03	2011-05-13	$$1Spring$$2NA
ACMS-3044O-01		Applied Statistics	Alan Huebner	MATH	2014-12-20	2015-05-08	$$1Spring
ROFR-40731-01		French Fiction from the 20th Century	Perry, Catherine	French	2011-01-18	2011-05-13	Spring$$1NA
CAPP-30523-01		Applied Multi-media technology	Clark, Christopher	Computer Applications	2012-01-03	2012-05-11	Spring$$1NA
FYS-10600-01		Topics in the Arts at Notre Dame	Martin, Holly	FIrst Year Studies	2011-01-18	2011-05-13	Spring$$1NA
PHIL-43210-01		Proust	Watson, Stephen	Philosophy	2011-01-03	2011-05-13	Spring$$1NA
POLS-30558-01		Islamic Political Parties in Comparative Perspective	Bramsen, Andrew	Political Science	2011-08-08	2011-12-16	Fall$$1NA
FTT-13182-02		Chinese Cine-Heroics	Magnan-Park, Aaron	Film Television and Theatre	2012-08-16	2012-12-14	Fall$$1NA
PHIL-93826-01		Forbidden Knowledge	Kourany, Janet	Philosophy	2012-02-07	2012-05-11	Spring$$1NA
MUS-60644-01		Vocal Methods for Choral Conductors 2	Lancaster, Stephen	Music	2011-01-03	2011-05-13	Spring$$1NA
POLS-30266-01		Political Economy of Globalization	Pratt, Susan	Political Science	2011-12-19	2012-05-11	Spring$$1NA
ANTH-30103-01		Fundamentals of Social & Cultural Anthropology	Jindra, Michael	Anthropology	2011-08-08	2011-12-16	Fall$$1NA
ACCT-40510-01		Audit and Assurance Services	Griffin, Jeremy	Accountancy	2011-08-22	2011-12-19	Fall$$1NA
THEO-83120-01		Making History with the Saints	Fassler, Margot	Theology	2011-01-03	2011-05-13	Spring$$1NA
THEO-83227-01		Hagiography	Astell, Ann	Theology	2012-12-17	2013-05-10	Spring$$1NA
ARHI-46472-03		Directed Readings - Modern	Gopinath, Gabrielle	Art History	2011-08-08	2011-12-16	Fall$$1NA
BIOS-10191-01		Medical Genetics Technologies	Deak, Karen	Biology	2011-09-28	2011-12-16	Fall$$1NA
STV-20235-01		Digital Technology, Society and Ethics	Jurkowitz, Edward	Science, Technology and Values	2014-12-20	2015-05-08	$$1Spring
MUS-11340-04		Voice Lessons	Lancaster, Stephen	Music	2011-01-03	2011-01-13	Spring$$1NA
MARK-70250-01		Executive Sales Management	Bradford, Kevin	Marketing	2011-01-19	2013-05-10	$$1Spring$$2NA
FTT-10101-01		Basics of Film and Television	Kackman, Michael	Film, Theater, and Television	2013-12-23	2014-05-09	Spring$$1NA
THEO-13002-01		Honors Foundations of Theology	Odozor, Paulinus	Theology	2012-12-17	2013-05-10	Spring$$1NA
SOC-20342-01		Marriage and the Family	McClintock, Elizabeth	Sociology	2012-01-23	2012-05-11	Spring$$1NA
THEO-60634-01		Christian Ethics	Dolcich-Ashley, Anselma	Theology	2011-08-08	2011-12-16	Fall$$1NA
ENGL-40137-01		Medieval Dreaming/Dream Texts	Frese, Dolores	English	2011-08-08	2011-12-16	Fall$$1NA
MGT40750 - 01		Spreadsheet Decision Modeling	Hartvigsen, David	Management	2011-01-19	2011-05-14	Spring$$1NA
FIN-70460-01		Working Capital Management	Clements, W	Finance	2013-12-20	2014-05-09	Spring$$1NA
MARK-40400-01		Building Great Brands	Moore, E	Marketing	2012-08-18	2013-05-10	$$1Spring$$2NA
THEO-80821-01		Feminist Theologies: Selected Topics	Hilkert, Mary Catherine	Theology	2011-01-03	2011-05-13	Spring$$1NA
BIOS-60576-01		Advanced Biostatistics	Jones, Stuart	Biological Sciences	2011-01-03	2011-05-13	Spring$$1NA
ROIT 30310-01		Passage to Italy	Ferri, Sabrina	Romance Languages	2014-07-28	2014-12-19	Fall$$1NA
AMST-30130-01		Feminisma nd American Empire	Butler, Pamela	American Studies	2011-01-03	2011-05-13	Spring$$1NA
THEO-40842-01		Shiism and Catholicism	Rasoulipour, Rasoul	Theology	2011-01-03	2011-05-13	Spring$$1NA
MARK-70501-01		Advertising Management	Sredl, Katherine	Marketing	2011-03-21	2011-05-06	Spring$$1NA
MATH-30650-01		Differential Equations	Savale Nikhil	Mathematics	2014-07-28	2014-12-19	Fall$$1NA
FTT-40445-01		Movie Musical	Wojcik, Pamela	Film, Television and Theatre	2014-07-28	2014-12-19	Fall$$1NA
ENGL-20313-01		Fictions of Science	Walls, Laura	English	2011-10-27	2011-12-16	Fall$$1NA
AMST-30185-01		Making the American West	Coleman, Annie	American Studies	2014-12-20	2015-05-08	$$1Spring
THEO-20401-01		Church and Worship	Driscoll, Michael	Theology	2014-07-28	2014-12-19	Fall$$1NA
HIST-30851-01		Rebel Youth Latino/a America	Pensado, Jaime	History	2011-01-03	2011-05-13	Spring$$1NA
IIPS-43101-01		Peace Studies Senior Seminar	Fazal, Tanisha	Institute for International Peace Studies	2014-07-28	2014-12-19	Fall$$1NA
ARCH-41821-01		Advanced Furniture	Brandt, Robert	Architecture	2011-01-27	2011-05-09	Spring$$1NA
PHIL-20411-01		Aesthetics and the Philosophy of Art	Stern, Alexander	Philosophy	2014-12-20	2015-05-08	$$1Spring
IIPS-40910-01		Development and Conflict	Firchow, Pamina	Institute for International Peace Studies	2011-08-08	2011-12-16	Fall$$1NA
FYS-10411-01		Empire in Soviet and Post-Soviet History	Rogacheva, Maria	FIrst Year Studies	2014-07-28	2014-12-19	Fall$$1NA
BA-30310-06		Jr Research:Foresight in  Business & Society	Slaggert, K	Management	2014-07-28	2014-12-19	Fall$$1NA
MUS-63140-01		Music And Culture	Jarjour, Tala	Music	2012-12-17	2013-05-10	Spring$$1NA
CSEM-23102-24		Sound	Jarjour, Tala	College Seminar	2014-12-20	2015-05-08	$$1Spring
IIPS-60100-01		Foundations of Peace Studies I	Lopez, George	Institute of International Peace Studies	2013-08-05	2013-12-20	Fall$$1NA
FTT-40249-01		Italian Cinema: The Realities of History	Baranski, Zygmunt	Film Television and Theatre	2012-12-17	2013-05-10	Spring$$1NA
FIN-40600-01		Finance I	Battalio	Finance	2014-07-28	2014-12-19	Fall$$1NA
MUS-31340-01		Voice	Resick, Georgine	Music	2010-09-06	2010-12-17	Fall$$1NA
ARCH-53611-01		Traditional City: Theory and Reality	Alimanestianu, Joanna	Architecture	2012-12-17	2013-05-10	Spring$$1NA
AMST-30194-01		Transnational America	Gurel, Perin	American Studies	2014-12-20	2015-05-08	$$1Spring
ROSP-27500-03		Approaches to Hispanic Culture	Menes, Ives	Romance Languages	2010-09-17	2010-12-17	Fall$$1NA
FYC-13100-24		First-Year Composition	Law, Iris	First-Year Composition	2010-08-11	2010-12-19	Fall$$1NA
